"Package","LinkedPackage","Date"
"pedantics","kinship","2010-08-28"
"pedantics","grid","2010-08-28"
"pedantics","MasterBayes","2010-08-28"
"pedigree","Matrix","2010-08-28"
"pedigree","HaploSim (>= 1.8.4)","2010-08-28"
"pedigree","reshape","2010-08-28"
"pedigreemm","methods","2010-08-28"
"pedigreemm","R(>= 2.8.1)","2010-08-28"
"pedigreemm","lme4 (>= 0.999375-28)","2010-08-28"
"pedigreemm","Matrix (>=,"2010-08-28"
0.999375-22)","2010-08-28"
"pegas","R (>= 2.6.0)","2010-08-28"
"pegas","ape (>= 2.4)","2010-08-28"
"pegas","adegenet","2010-08-28"
"penalized","methods","2010-08-28"
"penalized","survival","2010-08-28"
"penalizedSVM","e1071","2010-08-28"
"penalizedSVM","MASS","2010-08-28"
"penalizedSVM","corpcor","2010-08-28"
"penalizedSVM","statmod","2010-08-28"
"penalizedSVM","tgp","2010-08-28"
"penalizedSVM","mlegp","2010-08-28"
"penalizedSVM","lhs","2010-08-28"
"pendensity","R (>= 2.8.1)","2010-08-28"
"pendensity","lattice","2010-08-28"
"pendensity","fda","2010-08-28"
"peperr","snowfall","2010-08-28"
"peperr","survival","2010-08-28"
"PerformanceAnalytics","R (>= 2.9.0)","2010-08-28"
"PerformanceAnalytics","zoo","2010-08-28"
"PerformanceAnalytics","xts (>= 0.6-8)","2010-08-28"
"perm","R (>= 2.2.1)","2010-08-28"
"perm","stats","2010-08-28"
"permax","R (>= 1.2)","2010-08-28"
"PermuteNGS","qvalue","2010-08-28"
"PET","adimpro (>= 0.4.2)","2010-08-28"
"pgam","R (>= 2.9.0)","2010-08-28"
"pgam","stats","2010-08-28"
"pgam","utils","2010-08-28"
"pgfSweave","stashR","2010-08-28"
"pgfSweave","filehash","2010-08-28"
"pgfSweave","tikzDevice","2010-08-28"
"pgfSweave","cacheSweave","2010-08-28"
"pgfSweave","getopt","2010-08-28"
"pglm","R (>= 1.8.0)","2010-08-28"
"pglm","maxLik","2010-08-28"
"pglm","statmod","2010-08-28"
"pglm","plm","2010-08-28"
"pGLS","MASS","2010-08-28"
"pgs","methods","2010-08-28"
"pgs","gsl","2010-08-28"
"pgs","R2Cuba","2010-08-28"
"phangorn","quadprog","2010-08-28"
"phangorn","ape (>= 2.5.2)","2010-08-28"
"pheno","R (>= 2.1)","2010-08-28"
"pheno","nlme","2010-08-28"
"pheno","SparseM","2010-08-28"
"pheno","quantreg","2010-08-28"
"phitest","R (>= 2.7.0)","2010-08-28"
"phmm","survival","2010-08-28"
"phmm","lattice","2010-08-28"
"phull","R (>= 2.0.0)","2010-08-28"
"PhViD","LBE","2010-08-28"
"PhViD","MCMCpack","2010-08-28"
"PhViD","tcltk","2010-08-28"
"phybase","Matrix","2010-08-28"
"phybase","ape","2010-08-28"
"phyclust","R (>= 2.6.0)","2010-08-28"
"phyclust","ape","2010-08-28"
"phylobase","methods","2010-08-28"
"phylobase","grid","2010-08-28"
"phylobase","ape(>= 2.1)","2010-08-28"
"phylobase","Rcpp (>= 0.8.3)","2010-08-28"
"phyloclim","ape","2010-08-28"
"phyloclim","adehabitat","2010-08-28"
"PHYLOGR","R(>= 1.8.1)","2010-08-28"
"picante","ape","2010-08-28"
"picante","vegan","2010-08-28"
"picante","nlme","2010-08-28"
"pixmap","methods","2010-08-28"
"PK","R (>= 2.2.1)","2010-08-28"
"PK","utils","2010-08-28"
"PKfit","R (>= 2.8.0)","2010-08-28"
"PKfit","stats4","2010-08-28"
"PKfit","odesolve","2010-08-28"
"PKfit","rgenoud","2010-08-28"
"PKgraph","R (>= 2.7.0)","2010-08-28"
"PKgraph","RGtk2","2010-08-28"
"PKgraph","gWidgetsRGtk2","2010-08-28"
"PKgraph","lattice","2010-08-28"
"PKgraph","rggobi","2010-08-28"
"PKgraph","ggplot2","2010-08-28"
"PKmodelFinder","gWidgets","2010-08-28"
"PKmodelFinder","tcltk","2010-08-28"
"PKmodelFinder","tkrplot","2010-08-28"
"PKmodelFinder","RGtk2","2010-08-28"
"PKmodelFinder","gWidgetsRGtk2","2010-08-28"
"PKmodelFinder","cairoDevice","2010-08-28"
"PKmodelFinder","numDeriv","2010-08-28"
"PKtools","methods","2010-08-28"
"PKtools","lattice","2010-08-28"
"PKtools","nlme","2010-08-28"
"PKtools","R2HTML","2010-08-28"
"PKtools","xtable","2010-08-28"
"plan","R (>= 0.99)","2010-08-28"
"playwith","R (>= 2.7.0)","2010-08-28"
"playwith","lattice (>= 0.16-3)","2010-08-28"
"playwith","cairoDevice","2010-08-28"
"playwith","gWidgetsRGtk2,"2010-08-28"
(>= 0.0-45)","2010-08-28"
"playwith","grid","2010-08-28"
"plgp","R (>= 2.4)","2010-08-28"
"plgp","mvtnorm","2010-08-28"
"plgp","tgp","2010-08-28"
"plink","R (>= 2.11.1)","2010-08-28"
"plink","methods","2010-08-28"
"plink","lattice","2010-08-28"
"plm","R (>= 1.8.0)","2010-08-28"
"plm","stats","2010-08-28"
"plm","kinship","2010-08-28"
"plm","nlme","2010-08-28"
"plm","Formula (>= 0.2-0)","2010-08-28"
"plm","MASS","2010-08-28"
"plm","sandwich","2010-08-28"
"plotpc","grid","2010-08-28"
"plRasch","survival","2010-08-28"
"plsgenomics","R (>= 2.0.0)","2010-08-28"
"plsgenomics","MASS","2010-08-28"
"plspm","amap","2010-08-28"
"plspm","diagram","2010-08-28"
"plus","R (>= 2.4.0)","2010-08-28"
"plus","grDevices","2010-08-28"
"plus","graphics","2010-08-28"
"plus","stats","2010-08-28"
"plus","utils","2010-08-28"
"PMA","R (>= 1.9.0)","2010-08-28"
"PMA","plyr","2010-08-28"
"pmg","lattice","2010-08-28"
"pmg","MASS","2010-08-28"
"pmg","proto","2010-08-28"
"pmg","foreign","2010-08-28"
"pmg","gWidgets(>= 0.0-36)","2010-08-28"
"pmg","gWidgetsRGtk2(>= 0.0-53)","2010-08-28"
"pmml","XML","2010-08-28"
"png","R (>= 2.9.0)","2010-08-28"
"poistweedie","R (>= 2.10.0)","2010-08-28"
"poLCA","scatterplot3d","2010-08-28"
"poLCA","MASS","2010-08-28"
"polycor","R (>= 1.9.0)","2010-08-28"
"polycor","mvtnorm","2010-08-28"
"polycor","sfsmisc","2010-08-28"
"polydect","R (>= 2.4.1)","2010-08-28"
"polysat","combinat","2010-08-28"
"polySegratio","gdata","2010-08-28"
"polySegratioMM","polySegratio","2010-08-28"
"polySegratioMM","coda","2010-08-28"
"Pomic","stats","2010-08-28"
"pomp","R(>= 2.9.1)","2010-08-28"
"pomp","stats","2010-08-28"
"pomp","methods","2010-08-28"
"pomp","graphics","2010-08-28"
"pooh","R (>= 2.4.1)","2010-08-28"
"popPK","R (>= 2.10.0)","2010-08-28"
"popPK","Hmisc","2010-08-28"
"popPK","lattice","2010-08-28"
"popPK","grid","2010-08-28"
"portfolio","R (>= 2.4.0)","2010-08-28"
"portfolio","methods","2010-08-28"
"portfolio","graphics","2010-08-28"
"portfolio","grid","2010-08-28"
"portfolio","lattice","2010-08-28"
"portfolio","nlme","2010-08-28"
"portfolioSim","R (>= 2.4.0)","2010-08-28"
"portfolioSim","methods","2010-08-28"
"portfolioSim","lattice","2010-08-28"
"portfolioSim","portfolio (>= 0.4-0)","2010-08-28"
"POT","R (>= 1.8.0)","2010-08-28"
"potts","R (>= 2.6.0)","2010-08-28"
"powerMediation","R (>= 2.9.0)","2010-08-28"
"powerMediation","stats","2010-08-28"
"powerSurvEpi","R (>= 2.8.1)","2010-08-28"
"PowerTOST","stats","2010-08-28"
"PowerTOST","mvtnorm","2010-08-28"
"ppls","splines","2010-08-28"
"ppls","MASS","2010-08-28"
"prabclus","R (>= 2.0)","2010-08-28"
"prabclus","MASS","2010-08-28"
"predbayescor","R (>= 2.5.1)","2010-08-28"
"predmixcor","R (>= 1.5.0)","2010-08-28"
"prefmod","stats","2010-08-28"
"prefmod","gnm (>= 1.0-0)","2010-08-28"
"prefmod","colorspace","2010-08-28"
"PresenceAbsence","R (>= 2.2.0)","2010-08-28"
"prim","R (>= 1.4.0)","2010-08-28"
"prim","ks","2010-08-28"
"primer","deSolve","2010-08-28"
"primer","lattice","2010-08-28"
"princurve","R (>= 1.9.0)","2010-08-28"
"princurve","stats","2010-08-28"
"princurve","graphics","2010-08-28"
"ProbForecastGOP","R (>= 1.8.0)","2010-08-28"
"ProbForecastGOP","RandomFields","2010-08-28"
"ProbForecastGOP","fields","2010-08-28"
"pROC","plyr","2010-08-28"
"pROC","R (>= 2.10)","2010-08-28"
"ProDenICA","gam","2010-08-28"
"prodlim","R (>= 1.9.1)","2010-08-28"
"prodlim","stats","2010-08-28"
"prodlim","KernSmooth","2010-08-28"
"prodlim","survival","2010-08-28"
"profileModel","R (>= 2.6.0)","2010-08-28"
"profr","R (>= 2.6.2)","2010-08-28"
"profr","digest","2010-08-28"
"proj4","R (>= 2.0.0)","2010-08-28"
"ProjectTemplate","R (>= 2.7)","2010-08-28"
"ProjectTemplate","reshape","2010-08-28"
"ProjectTemplate","plyr","2010-08-28"
"ProjectTemplate","stringr","2010-08-28"
"ProjectTemplate","ggplot2","2010-08-28"
"ProjectTemplate","testthat","2010-08-28"
"proptest","survival (>= 2.35-4)","2010-08-28"
"proto","R (>= 2.3.1)","2010-08-28"
"proxy","R (>= 2.4.0)","2010-08-28"
"PSAgraphics","R (>= 2.10.1)","2010-08-28"
"pscl","R (>= 2.3.0)","2010-08-28"
"pscl","MASS","2010-08-28"
"pscl","stats","2010-08-28"
"pscl","mvtnorm","2010-08-28"
"pscl","coda","2010-08-28"
"pscl","gam","2010-08-28"
"pseudo","KMsurv","2010-08-28"
"pseudo","geepack","2010-08-28"
"psgp","intamap","2010-08-28"
"PSM","MASS","2010-08-28"
"PSM","numDeriv","2010-08-28"
"PSM","odesolve","2010-08-28"
"PSM","ucminf","2010-08-28"
"pspline","R (>= 2.0.0)","2010-08-28"
"pspline","stats","2010-08-28"
"pspline","graphics","2010-08-28"
"psychometric","multilevel","2010-08-28"
"psychometric","nlme","2010-08-28"
"psychometric","R(>= 2.11.0)","2010-08-28"
"psychotree","R (>= 2.0.0)","2010-08-28"
"psychotree","stats","2010-08-28"
"psychotree","party","2010-08-28"
"psychotree","strucchange","2010-08-28"
"psyphy","R (>= 2.4.0)","2010-08-28"
"psyphy","stats","2010-08-28"
"psyphy","graphics","2010-08-28"
"PTAk","tensor","2010-08-28"
"ptinpoly","misc3d","2010-08-28"
"pvclass","Matrix","2010-08-28"
"pvclust","R (>= 1.8.0)","2010-08-28"
"pwr","R (>= 1.8.0)","2010-08-28"
"PwrGSD","survival","2010-08-28"
"pyramid","R (>= 2.2.0)","2010-08-28"
"qAnalyst","lattice","2010-08-28"
"qAnalyst","MASS","2010-08-28"
"qAnalyst","alr3","2010-08-28"
"qAnalyst","SuppDists","2010-08-28"
"QCA","R (>= 1.9.0)","2010-08-28"
"QCA","lpSolve","2010-08-28"
"QCAGUI","R (>= 2.1.0)","2010-08-28"
"QCAGUI","tcltk","2010-08-28"
"QCAGUI","grDevices","2010-08-28"
"QCAGUI","utils","2010-08-28"
"QCAGUI","QCA (>= 0.4-6)","2010-08-28"
"QCAGUI","MASS","2010-08-28"
"qcc","R (>= 2.9)","2010-08-28"
"qlspack","R (>= 2.4.1)","2010-08-28"
"qlspack","geepack (>= 1.0-12)","2010-08-28"
"qlspack","utils","2010-08-28"
"qp","R (>= 2.2.1)","2010-08-28"
"qpcR","R (>= 2.0.0)","2010-08-28"
"qpcR","MASS","2010-08-28"
"qpcR","minpack.lm","2010-08-28"
"qpcR","rgl","2010-08-28"
"qpcR","cluster","2010-08-28"
"qpcR","nlme","2010-08-28"
"qpcR","minqa","2010-08-28"
"QRMlib","R(>= 2.7.0)","2010-08-28"
"QRMlib","methods","2010-08-28"
"QRMlib","fSeries","2010-08-28"
"QRMlib","mvtnorm","2010-08-28"
"QRMlib","chron","2010-08-28"
"QT","R (>= 2.9.2)","2010-08-28"
"QT","Hmisc","2010-08-28"
"QT","lattice","2010-08-28"
"QT","SASxport","2010-08-28"
"QT","grid","2010-08-28"
"qtl","R (>= 2.4.0)","2010-08-28"
"qtlbim","stats","2010-08-28"
"qtlbim","qtl (>= 1.9.43)","2010-08-28"
"qtlbim","lattice","2010-08-28"
"qtlbim","coda","2010-08-28"
"qtlbim","tools","2010-08-28"
"qtlbim","MASS","2010-08-28"
"qtlbook","qtl","2010-08-28"
"QTLNetworkR","utils","2010-08-28"
"QTLNetworkR","lattice","2010-08-28"
"QTLNetworkR","grid","2010-08-28"
"QTLNetworkR","gWidgets","2010-08-28"
"QTLNetworkR","gWidgetsRGtk2","2010-08-28"
"QuACN","graph","2010-08-28"
"QuACN","RBGL","2010-08-28"
"QuACN","igraph","2010-08-28"
"QuACN","combinat","2010-08-28"
"QuACN","Rgraphviz","2010-08-28"
"quadprog","R (>= 2.7.0)","2010-08-28"
"qualityTools","R(>= 2.9.0)","2010-08-28"
"qualityTools","graphics","2010-08-28"
"qualityTools","methods","2010-08-28"
"qualV","R (>= 2.0.0)","2010-08-28"
"qualV","KernSmooth","2010-08-28"
"quantchem","R (>= 2.0)","2010-08-28"
"quantchem","MASS","2010-08-28"
"quantchem","outliers","2010-08-28"
"quantmod","methods","2010-08-28"
"quantmod","xts(>= 0.6-7)","2010-08-28"
"quantmod","zoo","2010-08-28"
"quantmod","Defaults","2010-08-28"
"quantmod","TTR(>= 0.2)","2010-08-28"
"quantreg","R (>= 2.6)","2010-08-28"
"quantreg","stats","2010-08-28"
"quantreg","SparseM","2010-08-28"
"quantregForest","randomForest","2010-08-28"
"quaternions","R (>= 2.1)","2010-08-28"
"qvalue","tcltk","2010-08-28"
"R.cache","R (>= 2.3.0)","2010-08-28"
"R.cache","R.methodsS3 (>= 1.0.0)","2010-08-28"
"R.cache","R.utils (>= 1.0.0)","2010-08-28"
"R.filesets","R (>= 2.6.0)","2010-08-28"
"R.filesets","R.methodsS3 (>= 1.2.0)","2010-08-28"
"R.filesets","R.oo (>= 1.7.3)","2010-08-28"
"R.filesets","R.utils,"2010-08-28"
(>= 1.4.3)","2010-08-28"
"R.filesets","digest (>= 0.4.2)","2010-08-28"
"R.huge","R (>= 2.0.0)","2010-08-28"
"R.huge","R.oo","2010-08-28"
"R.huge","R.utils (>= 1.0.3)","2010-08-28"
"R.matlab","R (>= 2.0.0)","2010-08-28"
"R.matlab","R.oo","2010-08-28"
"R.methodsS3","R (>= 2.2.0)","2010-08-28"
"R.oo","R (>= 2.2.0)","2010-08-28"
"R.oo","R.methodsS3 (>= 1.2.0)","2010-08-28"
"R.oo","utils","2010-08-28"
"R.rsp","R (>= 2.0.0)","2010-08-28"
"R.rsp","R.oo","2010-08-28"
"R.rsp","R.utils","2010-08-28"
"R.utils","R (>= 2.5.0)","2010-08-28"
"R.utils","R.oo (>= 1.7.3)","2010-08-28"
"R2Cuba","methods","2010-08-28"
"r2dRue","rgdal","2010-08-28"
"r2dRue","sp","2010-08-28"
"r2dRue","matrixStats","2010-08-28"
"R2HTML","R (>= 2.0)","2010-08-28"
"R2jags","methods","2010-08-28"
"R2jags","R (>= 2.9.0)","2010-08-28"
"R2jags","coda (>= 0.13)","2010-08-28"
"R2jags","R2WinBUGS","2010-08-28"
"R2jags","rjags (>=,"2010-08-28"
2.1.0-4)","2010-08-28"
"r2lh","methods","2010-08-28"
"R2PPT","R (>= 2.2.0)","2010-08-28"
"R2PPT","rcom","2010-08-28"
"R2wd","R (>= 2.8.0)","2010-08-28"
"R2wd","rcom","2010-08-28"
"R2wd","rscproxy","2010-08-28"
"R2wd","utils","2010-08-28"
"R2WinBUGS","R (>= 2.5.0)","2010-08-28"
"R2WinBUGS","coda (>= 0.11-0)","2010-08-28"
"r4ss","R (>= 2.10.0)","2010-08-28"
"r4ss","tcltk","2010-08-28"
"rainbow","R (>= 2.6.0)","2010-08-28"
"rainbow","hdrcde","2010-08-28"
"rainbow","MASS","2010-08-28"
"rainbow","pcaPP","2010-08-28"
"rainbow","cluster","2010-08-28"
"ramps","R (>= 2.5.1)","2010-08-28"
"ramps","coda","2010-08-28"
"ramps","fields","2010-08-28"
"ramps","Matrix (>= 0.999375-10)","2010-08-28"
"ramps","maps","2010-08-28"
"ramps","methods","2010-08-28"
"ramps","nlme","2010-08-28"
"RandForestGUI",","2010-08-28"
party","2010-08-28"
"RandForestGUI","randomForest","2010-08-28"
"RandForestGUI","RColorBrewer","2010-08-28"
"RandForestGUI","tcltk","2010-08-28"
"RandForestGUI","tcltk2","2010-08-28"
"RandForestGUI","MASS","2010-08-28"
"RandForestGUI","vegan","2010-08-28"
"RandForestGUI","Hmisc","2010-08-28"
"RandForestGUI","clusterSim","2010-08-28"
"RandForestGUI","rpart","2010-08-28"
"RandForestGUI","car","2010-08-28"
"RandForestGUI","sciplot","2010-08-28"
"random","R (>= 2.8.0)","2010-08-28"
"random.polychor.pa","psych","2010-08-28"
"random.polychor.pa","nFactors","2010-08-28"
"RandomFields","R (>= 2.6.0)","2010-08-28"
"randomForest","R (>= 2.0.0)","2010-08-28"
"randomForest","stats","2010-08-28"
"randomLCA","R(>= 2.6.0)","2010-08-28"
"randomLCA","lattice","2010-08-28"
"randomLCA","nlme","2010-08-28"
"randomLCA","boot","2010-08-28"
"randomSurvivalForest","R (>= 2.8.0)","2010-08-28"
"randtoolbox","R (>= 2.6.0)","2010-08-28"
"randtoolbox","rngWELL","2010-08-28"
"RandVar","R (>= 2.7.0)","2010-08-28"
"RandVar","methods","2010-08-28"
"RandVar","startupmsg","2010-08-28"
"RandVar","distr(>= 2.0)","2010-08-28"
"RandVar","distrEx(>=,"2010-08-28"
2.0)","2010-08-28"
"rangeMapper","R (>= 2.10.0)","2010-08-28"
"rangeMapper","utils","2010-08-28"
"rangeMapper","RSQLite","2010-08-28"
"rangeMapper","sp","2010-08-28"
"rangeMapper","rgdal","2010-08-28"
"rangeMapper","maptools","2010-08-28"
"rangeMapper","lattice","2010-08-28"
"rangeMapper","RColorBrewer","2010-08-28"
"rangeMapper","tcltk","2010-08-28"
"rangeMapper","tcltk2","2010-08-28"
"rangeMapper","pixmap","2010-08-28"
"rangeMapper","classInt","2010-08-28"
"RankAggreg","R (>= 2.4.0)","2010-08-28"
"RankAggreg","gtools","2010-08-28"
"RArcInfo","R (>= 2.3.0)","2010-08-28"
"RaschSampler","stats","2010-08-28"
"Rassoc","R (>= 2.6.0)","2010-08-28"
"Rassoc","mvtnorm","2010-08-28"
"raster","methods","2010-08-28"
"raster","sp","2010-08-28"
"raster","R (>= 2.8.0)","2010-08-28"
"rateratio.test","R (>= 2.4.1)","2010-08-28"
"rateratio.test","stats","2010-08-28"
"Ratings","R (>= 2.2.0)","2010-08-28"
"Ratings","coda (>= 0.10-3)","2010-08-28"
"rattle","R (>= 2.8.0)","2010-08-28"
"rattle","pmml (>= 1.2.13)","2010-08-28"
"rattle","RGtk2","2010-08-28"
"rattle","colorspace","2010-08-28"
"rAverage","R (>= 2.8)","2010-08-28"
"rAverage","methods","2010-08-28"
"rAverage","tcltk","2010-08-28"
"rAverage","foreign","2010-08-28"
"RBGL","graph","2010-08-28"
"RBGL","methods","2010-08-28"
"RBloomberg","RDCOMClient","2010-08-28"
"RBloomberg","zoo","2010-08-28"
"RBloomberg","chron","2010-08-28"
"rbounds","R (>= 2.7.1)","2010-08-28"
"rbounds","Matching (>= 4.6-2)","2010-08-28"
"rbounds","lattice","2010-08-28"
"RC","igraph","2010-08-28"
"rcdd","R (>= 2.4.1)","2010-08-28"
"rcdk","R (>= 2.11.0)","2010-08-28"
"rcdk","rJava","2010-08-28"
"rcdk","rcdklibs","2010-08-28"
"rcdk","fingerprint","2010-08-28"
"rcdk","methods","2010-08-28"
"rcdk","png","2010-08-28"
"rcdk","iterators","2010-08-28"
"rcdklibs","R (>= 2.0.0)","2010-08-28"
"rcdklibs","rJava","2010-08-28"
"Rcgmin","numDeriv","2010-08-28"
"Rcmdr","R (>= 2.6.0)","2010-08-28"
"Rcmdr","tcltk","2010-08-28"
"Rcmdr","grDevices","2010-08-28"
"Rcmdr","utils","2010-08-28"
"Rcmdr","car (>= 2.0-0)","2010-08-28"
"RcmdrPlugin.DoE","R (>= 2.8.0)","2010-08-28"
"RcmdrPlugin.DoE","tcltk","2010-08-28"
"RcmdrPlugin.DoE","DoE.base (>= 0.12)","2010-08-28"
"RcmdrPlugin.DoE","FrF2 (>= 1.1-1)","2010-08-28"
"RcmdrPlugin.DoE","DoE.wrapper (>= 0.8)","2010-08-28"
"RcmdrPlugin.DoE","Rcmdr (>= 1.4-6)","2010-08-28"
"RcmdrPlugin.doex","Rcmdr (>= 1.5-4)","2010-08-28"
"RcmdrPlugin.doex","multcomp","2010-08-28"
"RcmdrPlugin.epack","Rcmdr (>= 1.3-9)","2010-08-28"
"RcmdrPlugin.epack","TeachingDemos","2010-08-28"
"RcmdrPlugin.epack","tseries","2010-08-28"
"RcmdrPlugin.epack","abind","2010-08-28"
"RcmdrPlugin.epack","MASS","2010-08-28"
"RcmdrPlugin.epack","xts","2010-08-28"
"RcmdrPlugin.epack","forecast","2010-08-28"
"RcmdrPlugin.Export","Rcmdr (>= 1.3-12)","2010-08-28"
"RcmdrPlugin.Export","xtable","2010-08-28"
"RcmdrPlugin.Export","Hmisc","2010-08-28"
"RcmdrPlugin.FactoMineR","R (>= 2.5.0)","2010-08-28"
"RcmdrPlugin.FactoMineR","FactoMineR","2010-08-28"
"RcmdrPlugin.FactoMineR","Rcmdr","2010-08-28"
"RcmdrPlugin.FactoMineR","tcltk","2010-08-28"
"RcmdrPlugin.HH","R (>= 2.5.1)","2010-08-28"
"RcmdrPlugin.HH","Rcmdr (>= 1.4-6)","2010-08-28"
"RcmdrPlugin.HH","HH (>= 2.1-28)","2010-08-28"
"RcmdrPlugin.HH","car (>=,"2010-08-28"
2.0-2)","2010-08-28"
"RcmdrPlugin.HH","multcomp (>= 0.991-7)","2010-08-28"
"RcmdrPlugin.HH","leaps","2010-08-28"
"RcmdrPlugin.HH","lattice","2010-08-28"
"RcmdrPlugin.HH","grid","2010-08-28"
"RcmdrPlugin.HH","grDevices","2010-08-28"
"RcmdrPlugin.IPSUR","Rcmdr (>= 1.4-0)","2010-08-28"
"RcmdrPlugin.MAc","R (>= 2.10.1)","2010-08-28"
"RcmdrPlugin.MAc","Rcmdr","2010-08-28"
"RcmdrPlugin.MAc","MAc","2010-08-28"
"RcmdrPlugin.MAd","R (>= 2.10.1)","2010-08-28"
"RcmdrPlugin.MAd","Rcmdr","2010-08-28"
"RcmdrPlugin.MAd","MAd","2010-08-28"
"RcmdrPlugin.orloca","Rcmdr (>= 1.3)","2010-08-28"
"RcmdrPlugin.orloca","tcltk","2010-08-28"
"RcmdrPlugin.orloca","orloca (>= 3.1)","2010-08-28"
"RcmdrPlugin.orloca","orloca.es (>= 3.0)","2010-08-28"
"RcmdrPlugin.PT","Rcmdr (>= 1.3-0)","2010-08-28"
"RcmdrPlugin.PT","rgl","2010-08-28"
"RcmdrPlugin.PT","tkrplot","2010-08-28"
"RcmdrPlugin.PT","poistweedie","2010-08-28"
"RcmdrPlugin.PT","gWidgets","2010-08-28"
"RcmdrPlugin.PT","tcltk","2010-08-28"
"RcmdrPlugin.qcc","Rcmdr (>= 1.3-0)","2010-08-28"
"RcmdrPlugin.qcc","tcltk","2010-08-28"
"RcmdrPlugin.qcc","qcc","2010-08-28"
"RcmdrPlugin.qual","Rcmdr (>= 1.3-9)","2010-08-28"
"RcmdrPlugin.qual","qcc","2010-08-28"
"RcmdrPlugin.SensoMineR","R (>= 2.5.0)","2010-08-28"
"RcmdrPlugin.SensoMineR","SensoMineR","2010-08-28"
"RcmdrPlugin.SensoMineR","FactoMineR","2010-08-28"
"RcmdrPlugin.SensoMineR","Rcmdr","2010-08-28"
"RcmdrPlugin.SensoMineR","tcltk","2010-08-28"
"RcmdrPlugin.SLC","Rcmdr (>= 1.3)","2010-08-28"
"RcmdrPlugin.SLC","tcltk","2010-08-28"
"RcmdrPlugin.SLC","SLC","2010-08-28"
"RcmdrPlugin.sos","Rcmdr (>= 1.5-4)","2010-08-28"
"RcmdrPlugin.sos","sos (>= 1.2-3)","2010-08-28"
"RcmdrPlugin.sos","tcltk2","2010-08-28"
"RcmdrPlugin.steepness","Rcmdr (>= 1.3)","2010-08-28"
"RcmdrPlugin.steepness","tcltk","2010-08-28"
"RcmdrPlugin.steepness","steepness","2010-08-28"
"RcmdrPlugin.survival","Rcmdr (>= 1.4-0)","2010-08-28"
"RcmdrPlugin.survival","tcltk","2010-08-28"
"RcmdrPlugin.survival","survival","2010-08-28"
"RcmdrPlugin.survival","date","2010-08-28"
"RcmdrPlugin.SurvivalT","Rcmdr (>= 1.3)","2010-08-28"
"RcmdrPlugin.SurvivalT","survival","2010-08-28"
"RcmdrPlugin.TeachingDemos","Rcmdr (>= 1.4-0)","2010-08-28"
"RcmdrPlugin.TeachingDemos","tcltk","2010-08-28"
"RcmdrPlugin.TeachingDemos","TeachingDemos","2010-08-28"
"RcmdrPlugin.TextMining","R (>= 2.11.1)","2010-08-28"
"RcmdrPlugin.TextMining","tcltk","2010-08-28"
"RcmdrPlugin.TextMining","tm (>= 0.5-3)","2010-08-28"
"RcmdrPlugin.TextMining","XML (>= 3.1-0)","2010-08-28"
"RcmdrPlugin.TextMining","Snowball,"2010-08-28"
(>= 0.0-7)","2010-08-28"
"RcmdrPlugin.TextMining","Rgraphviz (>= 1.26.0)","2010-08-28"
"RcmdrPlugin.TextMining","proxy (>= 0.4-6)","2010-08-28"
"RcmdrPlugin.TextMining","Rcmdr (>=,"2010-08-28"
1.5-6)","2010-08-28"
"RColorBrewer","R (>= 2.0.0)","2010-08-28"
"rcom","R (>= 2.9.0)","2010-08-28"
"rcom","rscproxy","2010-08-28"
"rcom","utils","2010-08-28"
"rconifers","R (>= 2.5.0)","2010-08-28"
"rconifers","utils","2010-08-28"
"Rcplex","R (>= 2.6.0)","2010-08-28"
"Rcplex","slam","2010-08-28"
"Rcpp","R (>= 2.11.0)","2010-08-28"
"Rcpp","methods","2010-08-28"
"RcppArmadillo","R (>= 2.10.0)","2010-08-28"
"RcppArmadillo","Rcpp (>= 0.8.5)","2010-08-28"
"RcppExamples","R (>= 2.11.0)","2010-08-28"
"RcppExamples","Rcpp (>= 0.8.4)","2010-08-28"
"RCurl","R (>= 2.7.0)","2010-08-28"
"RCurl","methods","2010-08-28"
"RCurl","bitops","2010-08-28"
"rda","R (>= 1.8.1)","2010-08-28"
"RDieHarder","R (>= 2.5.0)","2010-08-28"
"ReacTran","R (>= 2.01)","2010-08-28"
"ReacTran","rootSolve","2010-08-28"
"ReacTran","deSolve","2010-08-28"
"ReacTran","shape","2010-08-28"
"ReadImages","R (>= 1.6)","2010-08-28"
"realized","R (>= 1.8.0)","2010-08-28"
"recommenderlab","R (>= 2.8.0)","2010-08-28"
"recommenderlab","methods","2010-08-28"
"recommenderlab","Matrix","2010-08-28"
"recommenderlab","registry","2010-08-28"
"recommenderlab","arules (>= 1.0-1)","2010-08-28"
"recommenderlab","cluster","2010-08-28"
"recommenderlab","proxy","2010-08-28"
"RecordLinkage","R (>= 2.8.0)","2010-08-28"
"RecordLinkage","e1071","2010-08-28"
"RecordLinkage","rpart","2010-08-28"
"RecordLinkage","ada","2010-08-28"
"RecordLinkage","ipred","2010-08-28"
"RecordLinkage","stats","2010-08-28"
"RecordLinkage","evd","2010-08-28"
"REEMtree","nlme","2010-08-28"
"REEMtree","rpart","2010-08-28"
"REEMtree","methods","2010-08-28"
"ref","R (>= 1.5.1)","2010-08-28"
"refund","R (>= 2.9.0)","2010-08-28"
"refund","mgcv","2010-08-28"
"refund","fda","2010-08-28"
"refund","pls","2010-08-28"
"registry","R (>= 2.6.0)","2010-08-28"
